attempted_iteration,successful_optimizer_steps,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,seconds,peak_vram_mib
109,100,13.952000,22.49849701,128,false,sigmoid,0,1,,,0,0,0,0.98480180867,0.0151981913302,93.197208,2564.453376
110,101,14.080000,21.24560809,128,false,sigmoid,0,1,,,0,0,0,0.985034840677,0.0149651593232,93.963394,2564.453376
111,102,14.208000,21.69796228,128,false,sigmoid,0,1,,,0,0,0,0.985059179199,0.0149408208008,94.741211,2564.453376
112,103,14.336000,22.20985913,128,false,sigmoid,0,1,,,0,0,0,0.985007938359,0.0149920616407,95.504434,2564.453376
113,104,14.464000,20.62661648,128,false,sigmoid,0,1,,,0,0,0,0.98542911267,0.0145708873301,96.388112,2564.453376
114,105,14.592000,20.46544242,128,false,sigmoid,0,1,,,0,0,0,0.98564997726,0.0143500227403,97.127682,2564.453376
115,106,14.720000,18.55543029,128,false,sigmoid,0,1,,,0,0,0,0.986304705418,0.0136952945817,97.871573,2564.453376
116,107,14.848000,19.06066275,128,false,sigmoid,0,1,,,0,0,0,0.985691982007,0.0143080179935,98.628469,2564.453376
117,108,14.976000,20.84205556,128,false,sigmoid,0,1,,,0,0,0,0.985453343833,0.0145466561667,99.369278,2564.453376
118,109,15.104000,18.20423532,128,false,sigmoid,0,1,,,0,0,0,0.985978248,0.0140217520002,100.106277,2564.453376
119,110,15.232000,20.45293808,128,false,sigmoid,0,1,,,0,0,0,0.985324589754,0.0146754102463,100.860785,2564.453376
120,111,15.360000,20.35556293,128,false,sigmoid,0,1,,,0,0,0,0.985394446046,0.0146055539542,101.616827,2564.453376
121,112,15.488000,20.86889172,128,false,sigmoid,0,1,,,0,0,0,0.985171222824,0.0148287771761,102.352827,2564.453376
122,113,15.616000,17.20811129,128,false,sigmoid,0,1,,,0,0,0,0.986340233392,0.013659766608,103.094488,2564.453376
123,114,15.744000,20.45831037,128,false,sigmoid,0,1,,,0,0,0,0.984602575696,0.015397424304,103.842020,2564.453376
124,115,15.872000,18.00176060,128,false,sigmoid,0,1,,,0,0,0,0.986200656272,0.0137993437285,104.584819,2564.453376
125,116,16.000000,20.09736466,128,false,sigmoid,0,2,,,0,0,0,0.985528614338,0.0144713856619,105.318022,2564.453376
