attempted_iteration,successful_optimizer_steps,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,seconds,peak_vram_mib
24,15,3.072000,35.75664520,128,false,sigmoid,0,1,,,0,0,0,0.985321990694,0.0146780093062,28.002002,2562.343936
25,16,3.200000,32.08826494,128,false,sigmoid,0,1,,,0,0,0,0.985483360623,0.0145166393771,28.725939,2562.343936
26,17,3.328000,31.18082118,128,false,sigmoid,0,1,,,0,0,0,0.986158982104,0.0138410178962,29.450588,2562.343936
27,18,3.456000,31.07976580,128,false,sigmoid,0,1,,,0,0,0,0.986114988239,0.0138850117615,30.185876,2562.343936
28,19,3.584000,36.14513707,128,false,sigmoid,0,1,,,0,0,0,0.985074662146,0.014925337854,30.915412,2562.343936
29,20,3.712000,37.49232721,128,false,sigmoid,0,1,,,0,0,0,0.984621622173,0.015378377827,31.656950,2562.343936
30,21,3.840000,28.92191458,128,false,sigmoid,0,1,,,0,0,0,0.986597749198,0.0134022508015,32.382898,2562.343936
31,22,3.968000,34.82972646,128,false,sigmoid,0,1,,,0,0,0,0.985221392227,0.0147786077733,33.106763,2562.343936
32,23,4.096000,32.20781541,128,false,sigmoid,0,1,,,0,0,0,0.985749865453,0.0142501345465,33.830101,2562.343936
33,24,4.224000,32.59641886,128,false,sigmoid,0,1,,,0,0,0,0.985568562075,0.0144314379251,34.571299,2562.343936
34,25,4.352000,35.24520993,128,false,sigmoid,0,1,,,0,0,0,0.985128942282,0.0148710577183,35.296748,2562.343936
35,26,4.480000,30.95428014,128,false,sigmoid,0,1,,,0,0,0,0.985948945149,0.0140510548514,36.020822,2562.343936
36,27,4.608000,34.59209871,128,false,sigmoid,0,1,,,0,0,0,0.985479620762,0.0145203792379,36.752809,2562.343936
37,28,4.736000,34.45867252,128,false,sigmoid,0,1,,,0,0,0,0.985413984885,0.0145860151148,37.485409,2562.343936
38,29,4.864000,30.93190908,128,false,sigmoid,0,1,,,0,0,0,0.986111115135,0.0138888848652,38.216360,2562.343936
39,30,4.992000,32.10919714,128,false,sigmoid,0,1,,,0,0,0,0.985694641124,0.014305358876,38.947184,2562.343936
40,31,5.120000,34.21587133,128,false,sigmoid,0,1,,,0,0,0,0.985334757374,0.0146652426256,39.677845,2562.343936
41,32,5.248000,32.56663418,128,false,sigmoid,0,1,,,0,0,0,0.98579164343,0.0142083565698,40.407954,2562.343936
42,33,5.376000,31.71462321,128,false,sigmoid,0,1,,,0,0,0,0.985866183975,0.0141338160252,41.143803,2562.343936
43,34,5.504000,32.38220954,128,false,sigmoid,0,1,,,0,0,0,0.985388450608,0.0146115493916,41.877073,2562.343936
44,35,5.632000,32.82007861,128,false,sigmoid,0,1,,,0,0,0,0.985730814482,0.0142691855184,42.611188,2562.343936
45,36,5.760000,31.17891741,128,false,sigmoid,0,1,,,0,0,0,0.985801614173,0.0141983858266,43.343809,2562.343936
46,37,5.888000,32.81614447,128,false,sigmoid,0,1,,,0,0,0,0.985674816099,0.014325183901,44.081941,2562.343936
47,38,6.016000,32.49000359,128,false,sigmoid,0,1,,,0,0,0,0.985750128886,0.0142498711143,44.809518,2562.343936
48,39,6.144000,32.77461529,128,false,sigmoid,0,1,,,0,0,0,0.985566678665,0.0144333213346,45.537646,2562.343936
49,40,6.272000,32.18535185,128,false,sigmoid,0,1,,,0,0,0,0.98567720894,0.0143227910601,46.296587,2562.343936
50,41,6.400000,34.09871292,128,false,sigmoid,0,1,,,0,0,0,0.985406872169,0.0145931278313,47.023525,2562.343936
51,42,6.528000,30.22647810,128,false,sigmoid,0,1,,,0,0,0,0.986325181201,0.0136748187989,47.754249,2562.343936
52,43,6.656000,27.64403844,128,false,sigmoid,0,1,,,0,0,0,0.986627259012,0.0133727409879,48.485808,2562.343936
53,44,6.784000,31.84410381,128,false,sigmoid,0,1,,,0,0,0,0.985890993341,0.0141090066592,49.216943,2562.343936
54,45,6.912000,31.72134066,128,false,sigmoid,0,1,,,0,0,0,0.985895636762,0.0141043632381,49.968636,2562.343936
55,46,7.040000,32.62190294,128,false,sigmoid,0,1,,,0,0,0,0.985935310892,0.0140646891075,50.709864,2562.343936
56,47,7.168000,33.21389580,128,false,sigmoid,0,1,,,0,0,0,0.985570774485,0.0144292255147,51.447722,2562.343936
57,48,7.296000,33.73864913,128,false,sigmoid,0,1,,,0,0,0,0.985245097003,0.0147549029971,52.185104,2562.343936
58,49,7.424000,35.41317630,128,false,sigmoid,0,1,,,0,0,0,0.984931766077,0.0150682339231,52.920987,2562.343936
59,50,7.552000,37.62034249,128,false,sigmoid,0,1,,,0,0,0,0.984379338099,0.0156206619005,53.673729,2562.343936
60,51,7.680000,30.69640183,128,false,sigmoid,0,1,,,0,0,0,0.986080230235,0.0139197697654,54.411964,2562.343936
61,52,7.808000,29.77360630,128,false,sigmoid,0,1,,,0,0,0,0.98607054724,0.0139294527602,55.144455,2562.343936
62,53,7.936000,32.64774847,128,false,sigmoid,0,1,,,0,0,0,0.985606031054,0.0143939689456,55.874864,2562.343936
63,54,8.064000,31.47629404,128,false,sigmoid,0,1,,,0,0,0,0.985984700881,0.0140152991188,56.604275,2562.343936
64,55,8.192000,33.35282183,128,false,sigmoid,0,1,,,0,0,0,0.985515103183,0.0144848968169,57.347611,2562.343936
65,56,8.320000,32.73577619,128,false,sigmoid,0,1,,,0,0,0,0.985364113464,0.014635886536,58.080149,2562.343936
66,57,8.448000,28.10686398,128,false,sigmoid,0,1,,,0,0,0,0.986675132344,0.0133248676559,58.813085,2562.343936
67,58,8.576000,31.25292349,128,false,sigmoid,0,1,,,0,0,0,0.985745271605,0.0142547283951,59.548787,2562.343936
68,59,8.704000,28.75623298,128,false,sigmoid,0,1,,,0,0,0,0.98624820692,0.0137517930799,60.279059,2562.343936
69,60,8.832000,26.74091578,128,false,sigmoid,0,1,,,0,0,0,0.987124868956,0.0128751310445,61.009141,2562.343936
70,61,8.960000,34.50133395,128,false,sigmoid,0,1,,,0,0,0,0.985188185149,0.014811814851,61.740292,2562.343936
71,62,9.088000,31.37197804,128,false,sigmoid,0,1,,,0,0,0,0.986024516778,0.0139754832221,62.469301,2562.343936
72,63,9.216000,35.82078934,128,false,sigmoid,0,1,,,0,0,0,0.984938920445,0.0150610795551,63.197124,2562.343936
73,64,9.344000,26.62868190,128,false,sigmoid,0,1,,,0,0,0,0.986910185287,0.0130898147132,63.925149,2562.343936
74,65,9.472000,30.07910872,128,false,sigmoid,0,1,,,0,0,0,0.986284830696,0.013715169304,64.652386,2562.343936
75,66,9.600000,31.19190669,128,false,sigmoid,0,1,,,0,0,0,0.985833768807,0.0141662311929,65.381150,2562.343936
76,67,9.728000,33.28725910,128,false,sigmoid,0,1,,,0,0,0,0.985374231198,0.0146257688018,66.108623,2562.343936
77,68,9.856000,37.47145653,128,false,sigmoid,0,1,,,0,0,0,0.984542447329,0.0154575526711,66.836855,2562.343936
78,69,9.984000,30.44967127,128,false,sigmoid,0,1,,,0,0,0,0.986192018208,0.0138079817919,67.564479,2562.343936
79,70,10.112000,36.66257095,128,false,sigmoid,0,1,,,0,0,0,0.984655065088,0.0153449349119,68.295194,2562.343936
80,71,10.240000,32.17440820,128,false,sigmoid,0,1,,,0,0,0,0.985459312296,0.0145406877039,69.024503,2562.343936
81,72,10.368000,31.54885650,128,false,sigmoid,0,1,,,0,0,0,0.985757241925,0.0142427580751,69.753232,2562.343936
82,73,10.496000,34.98296714,128,false,sigmoid,0,1,,,0,0,0,0.985245734315,0.0147542656853,70.487867,2562.343936
83,74,10.624000,35.21470523,128,false,sigmoid,0,1,,,0,0,0,0.985156600809,0.0148433991913,71.211545,2562.343936
84,75,10.752000,34.31227970,128,false,sigmoid,0,1,,,0,0,0,0.985600171251,0.0143998287494,71.939608,2562.343936
85,76,10.880000,31.63506699,128,false,sigmoid,0,1,,,0,0,0,0.985856821646,0.0141431783537,72.661126,2562.343936
86,77,11.008000,29.14683127,128,false,sigmoid,0,1,,,0,0,0,0.987006397953,0.0129936020467,73.383760,2562.343936
87,78,11.136000,31.83716083,128,false,sigmoid,0,1,,,0,0,0,0.986093575835,0.013906424165,74.106379,2562.343936
88,79,11.264000,32.24955392,128,false,sigmoid,0,1,,,0,0,0,0.985759307184,0.0142406928164,74.830616,2562.343936
89,80,11.392000,32.00012755,128,false,sigmoid,0,1,,,0,0,0,0.985925363952,0.0140746360478,75.552432,2562.343936
90,81,11.520000,34.43341208,128,false,sigmoid,0,1,,,0,0,0,0.985551320875,0.014448679125,76.295515,2562.343936
91,82,11.648000,34.40799546,128,false,sigmoid,0,1,,,0,0,0,0.984938716772,0.0150612832281,77.035952,2562.343936
92,83,11.776000,29.08910155,128,false,sigmoid,0,1,,,0,0,0,0.987068171368,0.0129318286317,77.757551,2562.343936
93,84,11.904000,35.48131227,128,false,sigmoid,0,1,,,0,0,0,0.984934792419,0.015065207581,78.479385,2562.343936
94,85,12.032000,31.15382457,128,false,sigmoid,0,1,,,0,0,0,0.98604296063,0.0139570393703,79.201009,2562.343936
95,86,12.160000,29.91532898,128,false,sigmoid,0,1,,,0,0,0,0.985999040921,0.0140009590791,79.927501,2562.343936
96,87,12.288000,30.99024129,128,false,sigmoid,0,1,,,0,0,0,0.986039776481,0.0139602235186,80.650594,2562.343936
97,88,12.416000,33.46417856,128,false,sigmoid,0,1,,,0,0,0,0.985106377001,0.014893622999,81.396440,2562.343936
98,89,12.544000,30.63988543,128,false,sigmoid,0,1,,,0,0,0,0.985866753391,0.0141332466089,82.131170,2562.343936
99,90,12.672000,30.93451428,128,false,sigmoid,0,1,,,0,0,0,0.986135922032,0.0138640779678,82.861157,2562.343936
100,91,12.800000,31.98321271,128,false,sigmoid,0,1,,,0,0,0,0.985744436464,0.014255563536,83.584387,2562.343936
101,92,12.928000,29.15582442,128,false,sigmoid,0,1,,,0,0,0,0.986557438792,0.0134425612081,84.308747,2562.343936
102,93,13.056000,33.39968133,128,false,sigmoid,0,1,,,0,0,0,0.98536464742,0.0146353525801,85.030952,2562.343936
103,94,13.184000,31.22108650,128,false,sigmoid,0,1,,,0,0,0,0.985897523217,0.0141024767827,85.760727,2562.343936
104,95,13.312000,32.96420360,128,false,sigmoid,0,1,,,0,0,0,0.98557391104,0.0144260889601,86.489832,2562.343936
105,96,13.440000,30.33285499,128,false,sigmoid,0,1,,,0,0,0,0.985942897804,0.0140571021958,87.213340,2562.343936
106,97,13.568000,30.68901372,128,false,sigmoid,0,1,,,0,0,0,0.985635476905,0.0143645230947,87.936155,2562.343936
107,98,13.696000,29.70566201,128,false,sigmoid,0,1,,,0,0,0,0.985848137171,0.0141518628288,88.659800,2562.343936
108,99,13.824000,31.89255571,128,false,sigmoid,0,1,,,0,0,0,0.98604447167,0.0139555283299,89.385141,2562.343936
109,100,13.952000,34.54171324,128,false,sigmoid,0,1,,,0,0,0,0.985085195581,0.0149148044186,90.112115,2562.343936
110,101,14.080000,31.44223166,128,false,sigmoid,0,1,,,0,0,0,0.986073751803,0.0139262481974,90.838013,2562.343936
111,102,14.208000,33.77275395,128,false,sigmoid,0,1,,,0,0,0,0.985304334114,0.0146956658861,91.564975,2562.343936
112,103,14.336000,34.40067768,128,false,sigmoid,0,1,,,0,0,0,0.984894439491,0.0151055605086,92.294862,2562.343936
113,104,14.464000,31.15274978,128,false,sigmoid,0,1,,,0,0,0,0.986109106666,0.013890893334,93.025520,2562.343936
114,105,14.592000,31.04521203,128,false,sigmoid,0,1,,,0,0,0,0.985954588865,0.0140454111349,93.751106,2562.343936
115,106,14.720000,34.21569133,128,false,sigmoid,0,1,,,0,0,0,0.985383845515,0.0146161544851,94.478327,2562.343936
116,107,14.848000,30.27995586,128,false,sigmoid,0,1,,,0,0,0,0.986001196438,0.0139988035625,95.213221,2562.343936
117,108,14.976000,32.02003360,128,false,sigmoid,0,1,,,0,0,0,0.985872732971,0.0141272670286,95.945384,2562.343936
118,109,15.104000,32.22694516,128,false,sigmoid,0,1,,,0,0,0,0.985545406717,0.014454593283,96.724239,2562.343936
119,110,15.232000,29.21998954,128,false,sigmoid,0,1,,,0,0,0,0.986093523222,0.013906476778,97.456589,2562.343936
120,111,15.360000,31.20954609,128,false,sigmoid,0,1,,,0,0,0,0.985870836069,0.0141291639313,98.184885,2562.343936
121,112,15.488000,32.97394872,128,false,sigmoid,0,1,,,0,0,0,0.985510416364,0.0144895836355,98.918463,2562.343936
122,113,15.616000,35.54263353,128,false,sigmoid,0,1,,,0,0,0,0.984903351021,0.015096648979,99.647508,2562.343936
123,114,15.744000,32.93115783,128,false,sigmoid,0,1,,,0,0,0,0.9853031696,0.0146968304003,100.373964,2562.343936
124,115,15.872000,29.34234142,128,false,sigmoid,0,1,,,0,0,0,0.986174243142,0.0138257568576,101.098368,2562.343936
125,116,16.000000,30.63028669,128,false,sigmoid,0,2,,,0,0,0,0.985956209234,0.0140437907661,101.857184,2562.343936
