attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
161,152,20608,20.608000,32.27283168,128,0,adaptive_v1,0,2,31.2951956465,16.072559002,-0.0291287286826,41,1,0.956347372468,0.0436526275317,144.337549,6.204762
162,153,20736,20.736000,32.24466991,128,0,adaptive_v1,0,2,31.2951956465,16.072559002,-0.0291287286826,41,1,0.956285253701,0.0437147462986,145.084208,6.204762
163,154,20864,20.864000,29.10736752,128,0,adaptive_v1,0,2,31.2951956465,16.072559002,-0.0291287286826,41,1,0.956982389716,0.0430176102845,145.844457,6.204762
164,155,20992,20.992000,29.55842161,128,0,adaptive_v1,0,2,31.2951956465,16.072559002,-0.0291287286826,41,1,0.956565910008,0.0434340899916,146.630768,6.204762
165,156,21120,21.120000,31.97822428,128,0,adaptive_v1,0,2,31.2378931649,16.072559002,-0.0290681290198,42,1,0.956206027458,0.0437939725417,147.372309,6.204762
166,157,21248,21.248000,30.37036705,128,0,adaptive_v1,0,2,31.2378931649,16.072559002,-0.0290681290198,42,1,0.956723530261,0.0432764697386,148.104638,6.204762
167,158,21376,21.376000,29.88914180,128,0,adaptive_v1,0,2,31.2378931649,16.072559002,-0.0290681290198,42,1,0.956798068436,0.0432019315645,148.840345,6.204762
168,159,21504,21.504000,30.24248362,128,0,adaptive_v1,0,2,31.1308369305,16.072559002,-0.0289542664651,43,1,0.956320334648,0.043679665352,149.580312,6.204762
169,160,21632,21.632000,30.64275742,128,0,adaptive_v1,0,2,31.1308369305,16.072559002,-0.0289542664651,43,1,0.956776548398,0.0432234516021,150.323817,6.204762
170,161,21760,21.760000,29.02477515,128,0,adaptive_v1,0,2,31.1308369305,16.072559002,-0.0289542664651,43,1,0.956847350001,0.0431526499993,151.062956,6.204762
171,162,21888,21.888000,30.64985824,128,0,adaptive_v1,0,2,31.1308369305,16.072559002,-0.0289542664651,43,1,0.956720553482,0.0432794465176,151.802777,6.204762
172,163,22016,22.016000,30.28530669,128,0,adaptive_v1,0,2,31.0328206748,16.072559002,-0.0288492750145,44,1,0.956795864645,0.0432041353546,152.586135,6.204762
173,164,22144,22.144000,30.86643171,128,0,adaptive_v1,0,2,31.0328206748,16.072559002,-0.0288492750145,44,1,0.956717374256,0.0432826257443,153.378619,6.204762
174,165,22272,22.272000,30.21515536,128,0,adaptive_v1,0,2,31.0328206748,16.072559002,-0.0288492750145,44,1,0.956827903432,0.0431720965679,154.154792,6.204762
175,166,22400,22.400000,31.57463717,128,0,adaptive_v1,0,2,31.0328206748,16.072559002,-0.0288492750145,44,1,0.956557570811,0.0434424291887,154.944145,6.204762
176,167,22528,22.528000,28.24765491,128,0,adaptive_v1,0,2,30.9521355864,16.072559002,-0.0287623105062,45,1,0.957475877304,0.0425241226964,155.724411,6.204762
177,168,22656,22.656000,25.85941958,128,0,adaptive_v1,0,2,30.9521355864,16.072559002,-0.0287623105062,45,1,0.957864948185,0.0421350518151,156.507500,6.204762
178,169,22784,22.784000,29.42053461,128,0,adaptive_v1,0,2,30.9521355864,16.072559002,-0.0287623105062,45,1,0.957128689315,0.0428713106848,157.296538,6.204762
179,170,22912,22.912000,29.27389717,128,0,adaptive_v1,0,2,30.9521355864,16.072559002,-0.0287623105062,45,1,0.957133325073,0.0428666749275,158.074395,6.204762
180,171,23040,23.040000,29.62268424,128,0,adaptive_v1,0,2,30.7113354179,16.072559002,-0.0284998503114,46,1,0.957172997819,0.0428270021814,158.896287,6.204762
181,172,23168,23.168000,30.66470528,128,0,adaptive_v1,0,2,30.7113354179,16.072559002,-0.0284998503114,46,1,0.957070932329,0.042929067671,159.759291,6.204762
182,173,23296,23.296000,30.69989014,128,0,adaptive_v1,0,2,30.7113354179,16.072559002,-0.0284998503114,46,1,0.956745256442,0.0432547435577,160.529508,6.204762
183,174,23424,23.424000,32.34429598,128,0,adaptive_v1,0,2,30.7113354179,16.072559002,-0.0284998503114,46,1,0.956431925874,0.0435680741256,161.291009,6.204762
184,175,23552,23.552000,33.86766648,128,0,adaptive_v1,0,2,30.829615823,16.072559002,-0.0286293196065,47,1,0.955879492892,0.0441205071077,162.028028,6.204762
185,176,23680,23.680000,27.85072732,128,0,adaptive_v1,0,2,30.829615823,16.072559002,-0.0286293196065,47,1,0.957450929238,0.0425490707617,162.763425,6.204762
186,177,23808,23.808000,27.16611552,128,0,adaptive_v1,0,2,30.829615823,16.072559002,-0.0286293196065,47,1,0.957441242232,0.0425587577676,163.499016,6.204762
187,178,23936,23.936000,29.28476429,128,0,adaptive_v1,0,2,30.829615823,16.072559002,-0.0286293196065,47,1,0.956976725387,0.0430232746131,164.236831,6.204762
188,179,24064,24.064000,28.80651021,128,0,adaptive_v1,0,2,30.5743571743,16.072559002,-0.028348574808,48,1,0.957355393259,0.0426446067409,164.975317,6.204762
189,180,24192,24.192000,30.06767201,128,0,adaptive_v1,0,2,30.5743571743,16.072559002,-0.028348574808,48,1,0.957166536098,0.0428334639022,165.708050,6.204762
190,181,24320,24.320000,29.63898540,128,0,adaptive_v1,0,2,30.5743571743,16.072559002,-0.028348574808,48,1,0.95701554584,0.0429844541596,166.447117,6.204762
191,182,24448,24.448000,25.48526549,128,0,adaptive_v1,0,2,30.5743571743,16.072559002,-0.028348574808,48,1,0.958326566421,0.0416734335786,167.184172,6.204762
192,183,24576,24.576000,27.95461822,128,0,adaptive_v1,0,2,30.3455849848,16.072559002,-0.0280926758744,49,1,0.957396713597,0.0426032864028,167.917511,6.204762
193,184,24704,24.704000,26.07776499,128,0,adaptive_v1,0,2,30.3455849848,16.072559002,-0.0280926758744,49,1,0.958155525214,0.0418444747858,168.654578,6.204762
194,185,24832,24.832000,23.93364668,128,0,adaptive_v1,0,2,30.3455849848,16.072559002,-0.0280926758744,49,1,0.959032185978,0.0409678140218,169.403321,6.204762
195,186,24960,24.960000,30.33572841,128,0,adaptive_v1,0,2,30.3455849848,16.072559002,-0.0280926758744,49,1,0.957095503008,0.0429044969918,170.147675,6.204762
196,187,25088,25.088000,27.95022917,128,0,adaptive_v1,0,2,30.0184607174,16.072559002,-0.0277195683748,50,1,0.957931835979,0.042068164021,170.879111,6.204762
197,188,25216,25.216000,31.99986386,128,0,adaptive_v1,0,2,30.0184607174,16.072559002,-0.0277195683748,50,1,0.957219365135,0.0427806348647,171.609488,6.204762
198,189,25344,25.344000,23.85701036,128,0,adaptive_v1,0,2,30.0184607174,16.072559002,-0.0277195683748,50,1,0.959190629468,0.0408093705316,172.344179,6.204762
199,190,25472,25.472000,26.60206127,128,0,adaptive_v1,0,2,30.0184607174,16.072559002,-0.0277195683748,50,1,0.958565274682,0.0414347253184,173.080027,6.204762
200,191,25600,25.600000,27.87142015,128,0,adaptive_v1,0,2,29.7748735367,16.072559002,-0.0274361196345,51,1,0.958114215184,0.0418857848164,173.820219,6.204762
201,192,25728,25.728000,29.25844073,128,0,adaptive_v1,0,2,29.7748735367,16.072559002,-0.0274361196345,51,1,0.957938095605,0.0420619043948,174.558523,6.204762
202,193,25856,25.856000,32.95373917,128,0,adaptive_v1,0,2,29.7748735367,16.072559002,-0.0274361196345,51,1,0.957106314964,0.0428936850356,175.334787,6.204762
203,194,25984,25.984000,26.64944196,128,0,adaptive_v1,0,2,29.7748735367,16.072559002,-0.0274361196345,51,1,0.958755878906,0.041244121094,176.071217,6.204762
204,195,26112,26.112000,32.12073207,128,0,adaptive_v1,0,2,29.8219450312,16.072559002,-0.0274912734699,52,1,0.957218928438,0.0427810715622,176.808772,6.204762
205,196,26240,26.240000,27.93930268,128,0,adaptive_v1,0,2,29.8219450312,16.072559002,-0.0274912734699,52,1,0.95796804092,0.0420319590797,177.542316,6.204762
206,197,26368,26.368000,27.50283670,128,0,adaptive_v1,0,2,29.8219450312,16.072559002,-0.0274912734699,52,1,0.958265969998,0.0417340300017,178.274528,6.204762
207,198,26496,26.496000,30.35817266,128,0,adaptive_v1,0,2,29.8219450312,16.072559002,-0.0274912734699,52,1,0.957754469198,0.0422455308016,179.016761,6.204762
208,199,26624,26.624000,29.59071422,128,0,adaptive_v1,0,2,29.7245261845,16.072559002,-0.0273769246935,53,1,0.957665332943,0.0423346670566,179.755812,6.204762
209,200,26752,26.752000,29.14487934,128,0,adaptive_v1,0,2,29.7245261845,16.072559002,-0.0273769246935,53,1,0.958223224779,0.0417767752208,180.502845,6.204762
210,201,26880,26.880000,27.24850178,128,0,adaptive_v1,0,2,29.7245261845,16.072559002,-0.0273769246935,53,1,0.958479872119,0.0415201278809,181.244488,6.204762
211,202,27008,27.008000,25.08562160,128,0,adaptive_v1,0,2,29.4680403232,16.072559002,-0.0270720812787,54,1,0.959629443864,0.040370556136,181.985150,6.204762
212,203,27136,27.136000,27.03097558,128,0,adaptive_v1,0,2,29.4680403232,16.072559002,-0.0270720812787,54,1,0.959021503208,0.0409784967922,182.715368,6.204762
213,204,27264,27.264000,28.05523467,128,0,adaptive_v1,0,2,29.4680403232,16.072559002,-0.0270720812787,54,1,0.958687232359,0.0413127676406,183.464574,6.204762
214,205,27392,27.392000,26.87671232,128,0,adaptive_v1,0,2,29.4680403232,16.072559002,-0.0270720812787,54,1,0.958853292365,0.0411467076353,184.199405,6.204762
215,206,27520,27.520000,28.83283544,128,0,adaptive_v1,0,2,29.2911302411,16.072559002,-0.0268585738766,55,1,0.958479249368,0.0415207506317,184.923696,6.204762
216,207,27648,27.648000,28.22085428,128,0,adaptive_v1,0,2,29.2911302411,16.072559002,-0.0268585738766,55,1,0.958080150204,0.0419198497964,185.648418,6.204762
217,208,27776,27.776000,24.35083222,128,0,adaptive_v1,0,2,29.2911302411,16.072559002,-0.0268585738766,55,1,0.960209603929,0.0397903960706,186.377458,6.204762
218,209,27904,27.904000,29.57882786,128,0,adaptive_v1,0,2,29.2911302411,16.072559002,-0.0268585738766,55,1,0.958076227374,0.0419237726263,187.112218,6.204762
219,210,28032,28.032000,25.07972264,128,0,adaptive_v1,0,2,29.0427731422,16.072559002,-0.0265542884905,56,1,0.959184393744,0.0408156062559,187.838882,6.204762
220,211,28160,28.160000,25.38096344,128,0,adaptive_v1,0,2,29.0427731422,16.072559002,-0.0265542884905,56,1,0.959444750883,0.0405552491174,188.570299,6.204762
221,212,28288,28.288000,26.25362420,128,0,adaptive_v1,0,2,29.0427731422,16.072559002,-0.0265542884905,56,1,0.959485492571,0.0405145074293,189.314382,6.204762
222,213,28416,28.416000,27.19754910,128,0,adaptive_v1,0,2,29.0427731422,16.072559002,-0.0265542884905,56,1,0.958552085983,0.0414479140166,190.044508,6.204762
223,214,28544,28.544000,24.64965618,128,0,adaptive_v1,0,2,28.7255406511,16.072559002,-0.0261577290148,57,1,0.959312463991,0.0406875360089,190.789034,6.204762
224,215,28672,28.672000,25.27053189,128,0,adaptive_v1,0,2,28.7255406511,16.072559002,-0.0261577290148,57,1,0.95997818865,0.0400218113496,191.535283,6.204762
225,216,28800,28.800000,26.12530494,128,0,adaptive_v1,0,2,28.7255406511,16.072559002,-0.0261577290148,57,1,0.959586700452,0.0404132995477,192.271792,6.204762
226,217,28928,28.928000,23.94396901,128,0,adaptive_v1,0,2,28.7255406511,16.072559002,-0.0261577290148,57,1,0.96039970061,0.0396002993898,193.000363,6.204762
227,218,29056,29.056000,26.95824075,128,0,adaptive_v1,0,2,28.4104377508,16.072559002,-0.0257548595647,58,1,0.959206913675,0.0407930863255,193.736420,6.204762
228,219,29184,29.184000,25.40802813,128,0,adaptive_v1,0,2,28.4104377508,16.072559002,-0.0257548595647,58,1,0.960142648117,0.0398573518828,194.468969,6.204762
229,220,29312,29.312000,25.85049152,128,0,adaptive_v1,0,2,28.4104377508,16.072559002,-0.0257548595647,58,1,0.959819039494,0.0401809605062,195.195906,6.204762
230,221,29440,29.440000,23.67737055,128,0,adaptive_v1,0,2,28.4104377508,16.072559002,-0.0257548595647,58,1,0.960188032612,0.0398119673882,195.937792,6.204762
231,222,29568,29.568000,23.73228478,128,0,adaptive_v1,0,2,28.0360983502,16.072559002,-0.0252643115925,59,1,0.959880607319,0.0401193926809,196.668478,6.204762
232,223,29696,29.696000,23.39165378,128,0,adaptive_v1,0,2,28.0360983502,16.072559002,-0.0252643115925,59,1,0.960583816742,0.0394161832577,197.396741,6.204762
233,224,29824,29.824000,24.05341101,128,0,adaptive_v1,0,2,28.0360983502,16.072559002,-0.0252643115925,59,1,0.960780150701,0.0392198492989,198.121274,6.204762
234,225,29952,29.952000,26.61663818,128,0,adaptive_v1,0,2,28.0360983502,16.072559002,-0.0252643115925,59,1,0.95982087406,0.04017912594,198.852273,6.204762
235,226,30080,30.080000,24.88941145,128,0,adaptive_v1,0,2,27.7062663756,16.072559002,-0.0248210400256,60,1,0.960809427277,0.0391905727229,199.582781,6.204762
236,227,30208,30.208000,25.60453105,128,0,adaptive_v1,0,2,27.7062663756,16.072559002,-0.0248210400256,60,1,0.960483290911,0.039516709089,200.314550,6.204762
237,228,30336,30.336000,26.58947849,128,0,adaptive_v1,0,2,27.7062663756,16.072559002,-0.0248210400256,60,1,0.960073398929,0.0399266010711,201.045265,6.204762
238,229,30464,30.464000,23.46657085,128,0,adaptive_v1,0,2,27.7062663756,16.072559002,-0.0248210400256,60,1,0.961288062354,0.0387119376456,201.772221,6.204762
239,230,30592,30.592000,23.78538918,128,0,adaptive_v1,0,2,27.4217889776,16.072559002,-0.0244301849494,61,1,0.96113354368,0.03886645632,202.502959,6.204762
240,231,30720,30.720000,25.42342925,128,0,adaptive_v1,0,2,27.4217889776,16.072559002,-0.0244301849494,61,1,0.960953657047,0.0390463429533,203.239663,6.204762
241,232,30848,30.848000,22.53853583,128,0,adaptive_v1,0,2,27.4217889776,16.072559002,-0.0244301849494,61,1,0.961571015829,0.0384289841715,203.977189,6.204762
242,233,30976,30.976000,23.15423036,128,0,adaptive_v1,0,2,27.4217889776,16.072559002,-0.0244301849494,61,1,0.961442553028,0.0385574469724,204.704830,6.204762
243,234,31104,31.104000,24.11325788,128,0,adaptive_v1,0,2,27.060346413,16.072559002,-0.0239218765544,62,1,0.961115217784,0.0388847822157,205.429612,6.204762
244,235,31232,31.232000,21.53553963,128,0,adaptive_v1,0,2,27.060346413,16.072559002,-0.0239218765544,62,1,0.962171644955,0.0378283550447,206.160640,6.204762
245,236,31360,31.360000,22.95606208,128,0,adaptive_v1,0,2,27.060346413,16.072559002,-0.0239218765544,62,1,0.961948958741,0.0380510412587,206.891377,6.204762
246,237,31488,31.488000,23.44265246,128,0,adaptive_v1,0,2,27.060346413,16.072559002,-0.0239218765544,62,1,0.961588529014,0.0384114709859,207.618088,6.204762
247,238,31616,31.616000,25.26241136,128,0,adaptive_v1,0,2,26.6842284098,16.072559002,-0.0233786319745,63,1,0.96098147517,0.0390185248297,208.344193,6.204762
248,239,31744,31.744000,23.69588184,128,0,adaptive_v1,0,2,26.6842284098,16.072559002,-0.0233786319745,63,1,0.961924558319,0.0380754416812,209.179526,6.204762
249,240,31872,31.872000,21.70389342,128,0,adaptive_v1,0,2,26.6842284098,16.072559002,-0.0233786319745,63,1,0.962795629983,0.0372043700169,209.910171,6.204762
250,241,32000,32.000000,22.06750774,128,0,adaptive_v1,0,3,26.2647150025,16.072559002,-0.0227549678244,64,1,0.962577599901,0.0374224000993,210.643982,6.204762
251,242,32128,32.128000,24.96321845,128,0,adaptive_v1,0,3,26.2647150025,16.072559002,-0.0227549678244,64,1,0.962272342059,0.0377276579413,218.267389,6.195546
252,243,32256,32.256000,22.51596427,128,0,adaptive_v1,0,3,26.2647150025,16.072559002,-0.0227549678244,64,1,0.962985730092,0.0370142699078,218.999858,6.195546
253,244,32384,32.384000,20.79218948,128,0,adaptive_v1,0,3,26.2647150025,16.072559002,-0.0227549678244,64,1,0.963556368111,0.0364436318888,219.768629,6.195546
254,245,32512,32.512000,23.65577841,128,0,adaptive_v1,0,3,25.9364222674,16.072559002,-0.0222534722003,65,1,0.962117680649,0.0378823193514,220.518021,6.195546
255,246,32640,32.640000,23.72803068,128,0,adaptive_v1,0,3,25.9364222674,16.072559002,-0.0222534722003,65,1,0.962985561137,0.0370144388625,221.247033,6.195546
256,247,32768,32.768000,21.22179437,128,0,adaptive_v1,0,3,25.9364222674,16.072559002,-0.0222534722003,65,1,0.963754991753,0.0362450082472,221.970563,6.195546
257,248,32896,32.896000,22.62449336,128,0,adaptive_v1,0,3,25.9364222674,16.072559002,-0.0222534722003,65,1,0.963102059184,0.0368979408156,222.705798,6.195546
258,249,33024,33.024000,24.54344511,128,0,adaptive_v1,0,3,25.6457241287,16.072559002,-0.0217992791802,66,1,0.962488795588,0.0375112044115,223.440869,6.195546
259,250,33152,33.152000,20.08277190,128,0,adaptive_v1,0,3,25.6457241287,16.072559002,-0.0217992791802,66,1,0.964865621417,0.035134378583,224.176184,6.195546
260,251,33280,33.280000,22.06558323,128,0,adaptive_v1,0,3,25.6457241287,16.072559002,-0.0217992791802,66,1,0.963768200998,0.0362317990017,224.912543,6.195546
261,252,33408,33.408000,24.36952662,128,0,adaptive_v1,0,3,25.6457241287,16.072559002,-0.0217992791802,66,1,0.963093413063,0.0369065869371,225.633921,6.195546
262,253,33536,33.536000,21.48052979,128,0,adaptive_v1,0,3,25.2811120042,16.072559002,-0.0212158044518,67,1,0.964063099189,0.0359369008107,226.360698,6.195546
263,254,33664,33.664000,20.72928298,128,0,adaptive_v1,0,3,25.2811120042,16.072559002,-0.0212158044518,67,1,0.964718442877,0.035281557123,227.086624,6.195546
264,255,33792,33.792000,22.28446794,128,0,adaptive_v1,0,3,25.2811120042,16.072559002,-0.0212158044518,67,1,0.964319722464,0.0356802775363,227.814512,6.195546
265,256,33920,33.920000,23.85090029,128,0,adaptive_v1,0,3,25.2811120042,16.072559002,-0.0212158044518,67,1,0.963992646382,0.0360073536183,228.568307,6.195546
266,257,34048,34.048000,21.79699540,128,0,adaptive_v1,0,3,24.9695419689,16.072559002,-0.0207047362589,68,1,0.964652975974,0.0353470240263,229.299916,6.195546
267,258,34176,34.176000,21.27206421,128,0,adaptive_v1,0,3,24.9695419689,16.072559002,-0.0207047362589,68,1,0.965030471075,0.0349695289252,230.026160,6.195546
268,259,34304,34.304000,21.73408294,128,0,adaptive_v1,0,3,24.9695419689,16.072559002,-0.0207047362589,68,1,0.964623043346,0.0353769566539,230.754927,6.195546
269,260,34432,34.432000,19.90253401,128,0,adaptive_v1,0,3,24.9695419689,16.072559002,-0.0207047362589,68,1,0.965669746637,0.0343302533629,231.496096,6.195546
270,261,34560,34.560000,22.03492236,128,0,adaptive_v1,0,3,24.5961778599,16.072559002,-0.020076750059,69,1,0.964527426723,0.0354725732775,232.236717,6.195546
271,262,34688,34.688000,20.45329952,128,0,adaptive_v1,0,3,24.5961778599,16.072559002,-0.020076750059,69,1,0.965781493377,0.0342185066226,232.982803,6.195546
272,263,34816,34.816000,21.62145090,128,0,adaptive_v1,0,3,24.5961778599,16.072559002,-0.020076750059,69,1,0.965555283336,0.0344447166638,233.724648,6.195546
273,264,34944,34.944000,23.34289765,128,0,adaptive_v1,0,3,24.5961778599,16.072559002,-0.020076750059,69,1,0.965080645061,0.0349193549391,234.467275,6.195546
274,265,35072,35.072000,21.56076622,128,0,adaptive_v1,0,3,24.3110204313,16.072559002,-0.0195854146346,70,1,0.965245239089,0.0347547609114,235.200585,6.195546
275,266,35200,35.200000,21.88523126,128,0,adaptive_v1,0,3,24.3110204313,16.072559002,-0.0195854146346,70,1,0.965897926672,0.0341020733276,235.922112,6.195546
276,267,35328,35.328000,19.16853738,128,0,adaptive_v1,0,3,24.3110204313,16.072559002,-0.0195854146346,70,1,0.966573553524,0.0334264464761,236.652520,6.195546
277,268,35456,35.456000,18.94469345,128,0,adaptive_v1,0,3,24.3110204313,16.072559002,-0.0195854146346,70,1,0.966529557126,0.0334704428735,237.379486,6.195546
278,269,35584,35.584000,22.00856400,128,0,adaptive_v1,0,3,23.9300940401,16.072559002,-0.018912822902,71,1,0.965489230018,0.0345107699822,238.113415,6.195546
279,270,35712,35.712000,24.39871383,128,0,adaptive_v1,0,3,23.9300940401,16.072559002,-0.018912822902,71,1,0.965708810063,0.0342911899372,238.840786,6.195546
280,271,35840,35.840000,18.45593011,128,0,adaptive_v1,0,3,23.9300940401,16.072559002,-0.018912822902,71,1,0.967684927257,0.0323150727431,239.565501,6.195546
281,272,35968,35.968000,21.55271697,128,0,adaptive_v1,0,3,23.9300940401,16.072559002,-0.018912822902,71,1,0.966308573489,0.033691426511,240.297374,6.195546
282,273,36096,36.096000,22.35926247,128,0,adaptive_v1,0,3,23.7062502205,16.072559002,-0.0185087264971,72,1,0.966837043149,0.0331629568514,241.032627,6.195546
283,274,36224,36.224000,21.37577510,128,0,adaptive_v1,0,3,23.7062502205,16.072559002,-0.0185087264971,72,1,0.967059827794,0.0329401722062,241.767444,6.195546
284,275,36352,36.352000,21.84536600,128,0,adaptive_v1,0,3,23.7062502205,16.072559002,-0.0185087264971,72,1,0.966620206716,0.0333797932837,242.492377,6.195546
285,276,36480,36.480000,19.82239616,128,0,adaptive_v1,0,3,23.7062502205,16.072559002,-0.0185087264971,72,1,0.967440216226,0.0325597837739,243.237435,6.195546
286,277,36608,36.608000,21.85188723,128,0,adaptive_v1,0,3,23.4580108106,16.072559002,-0.0180527553754,73,1,0.966970889096,0.0330291109044,243.973507,6.195546
287,278,36736,36.736000,21.29438233,128,0,adaptive_v1,0,3,23.4580108106,16.072559002,-0.0180527553754,73,1,0.967361227626,0.0326387723742,244.726745,6.195546
288,279,36864,36.864000,19.71580052,128,0,adaptive_v1,0,3,23.4580108106,16.072559002,-0.0180527553754,73,1,0.968058358079,0.0319416419213,245.468203,6.195546
289,280,36992,36.992000,18.89858890,128,0,adaptive_v1,0,3,23.4580108106,16.072559002,-0.0180527553754,73,1,0.967641883812,0.0323581161878,246.202004,6.195546
290,281,37120,37.120000,21.37218356,128,0,adaptive_v1,0,3,23.1442336124,16.072559002,-0.0174643852946,74,1,0.96728200214,0.03271799786,246.937221,6.195546
291,282,37248,37.248000,19.96640599,128,0,adaptive_v1,0,3,23.1442336124,16.072559002,-0.0174643852946,74,1,0.968327242775,0.0316727572247,247.665635,6.195546
292,283,37376,37.376000,20.94636941,128,0,adaptive_v1,0,3,23.1442336124,16.072559002,-0.0174643852946,74,1,0.968401783978,0.0315982160218,248.400088,6.195546
293,284,37504,37.504000,20.64100242,128,0,adaptive_v1,0,3,22.881602845,16.072559002,-0.0169613969428,75,1,0.967924050741,0.032075949259,249.131583,6.195546
294,285,37632,37.632000,20.71585286,128,0,adaptive_v1,0,3,22.881602845,16.072559002,-0.0169613969428,75,1,0.968769419557,0.0312305804429,249.853812,6.195546
295,286,37760,37.760000,19.19917715,128,0,adaptive_v1,0,3,22.881602845,16.072559002,-0.0169613969428,75,1,0.968840216216,0.0311597837842,250.575530,6.195546
296,287,37888,37.888000,20.60606384,128,0,adaptive_v1,0,3,22.881602845,16.072559002,-0.0169613969428,75,1,0.968713417341,0.0312865826595,251.313859,6.195546
297,288,38016,38.016000,20.22319078,128,0,adaptive_v1,0,3,22.6120496762,16.072559002,-0.0164349751751,76,1,0.968788732324,0.0312112676763,252.050361,6.195546
298,289,38144,38.144000,21.07588887,128,0,adaptive_v1,0,3,22.6120496762,16.072559002,-0.0164349751751,76,1,0.969131711271,0.0308682887285,252.781342,6.195546
299,290,38272,38.272000,21.48727381,128,0,adaptive_v1,0,3,22.6120496762,16.072559002,-0.0164349751751,76,1,0.969242244645,0.0307577553553,253.516508,6.195546
300,291,38400,38.400000,21.32063127,128,0,adaptive_v1,0,3,22.6120496762,16.072559002,-0.0164349751751,76,1,0.968971905419,0.0310280945812,254.240231,6.195546
301,292,38528,38.528000,18.99784279,128,0,adaptive_v1,0,3,22.4228856271,16.072559002,-0.0160592883157,77,1,0.969890217432,0.0301097825684,254.964848,6.195546
302,293,38656,38.656000,18.30964661,128,0,adaptive_v1,0,3,22.4228856271,16.072559002,-0.0160592883157,77,1,0.970567976762,0.0294320232381,255.691396,6.195546
303,294,38784,38.784000,20.06862140,128,0,adaptive_v1,0,3,22.4228856271,16.072559002,-0.0160592883157,77,1,0.969831713233,0.0301682867666,256.414487,6.195546
304,295,38912,38.912000,20.31677651,128,0,adaptive_v1,0,3,22.4228856271,16.072559002,-0.0160592883157,77,1,0.969836360728,0.0301636392716,257.149872,6.195546
305,296,39040,39.040000,18.85755932,128,0,adaptive_v1,0,3,22.1194121604,16.072559002,-0.015445600386,78,1,0.969876029984,0.0301239700164,257.880744,6.195546
306,297,39168,39.168000,20.31817675,128,0,adaptive_v1,0,3,22.1194121604,16.072559002,-0.015445600386,78,1,0.970125184398,0.0298748156016,258.621360,6.195546
307,298,39296,39.296000,19.95622766,128,0,adaptive_v1,0,3,22.1194121604,16.072559002,-0.015445600386,78,1,0.969799512153,0.0302004878475,259.354424,6.195546
308,299,39424,39.424000,21.40334010,128,0,adaptive_v1,0,3,22.1194121604,16.072559002,-0.015445600386,78,1,0.969486176603,0.0305138233969,260.084563,6.195546
309,300,39552,39.552000,22.12566304,128,0,adaptive_v1,0,3,22.0025561331,16.072559002,-0.0152056352204,79,1,0.968933750435,0.0310662495648,260.816654,6.195546
310,301,39680,39.680000,18.87449551,128,0,adaptive_v1,0,3,22.0025561331,16.072559002,-0.0152056352204,79,1,0.970874609338,0.0291253906622,261.550910,6.195546
311,302,39808,39.808000,18.77894676,128,0,adaptive_v1,0,3,22.0025561331,16.072559002,-0.0152056352204,79,1,0.970864926219,0.029135073781,262.278103,6.195546
312,303,39936,39.936000,19.62949693,128,0,adaptive_v1,0,3,22.0025561331,16.072559002,-0.0152056352204,79,1,0.970400410749,0.0295995892511,263.016486,6.195546
313,304,40064,40.064000,20.90966392,128,0,adaptive_v1,0,3,21.7571155976,16.072559002,-0.014694899,80,1,0.970779076747,0.0292209232531,263.762477,6.195546
314,305,40192,40.192000,20.20895517,128,0,adaptive_v1,0,3,21.7571155976,16.072559002,-0.014694899,80,1,0.970820199934,0.0291798000658,264.488068,6.195546
315,306,40320,40.320000,20.09157681,128,0,adaptive_v1,0,3,21.7571155976,16.072559002,-0.014694899,80,1,0.970669211934,0.0293307880665,265.215954,6.195546
316,307,40448,40.448000,18.42364812,128,0,adaptive_v1,0,3,21.7571155976,16.072559002,-0.014694899,80,1,0.971980237211,0.0280197627893,265.942663,6.195546
317,308,40576,40.576000,19.30415773,128,0,adaptive_v1,0,3,21.5321124837,16.072559002,-0.0142185850719,81,1,0.971050385108,0.0289496148919,266.671765,6.195546
318,309,40704,40.704000,18.10484445,128,0,adaptive_v1,0,3,21.5321124837,16.072559002,-0.0142185850719,81,1,0.972029639625,0.0279703603753,267.395967,6.195546
319,310,40832,40.832000,16.41616833,128,0,adaptive_v1,0,3,21.5321124837,16.072559002,-0.0142185850719,81,1,0.972906299302,0.0270937006976,268.148808,6.195546
320,311,40960,40.960000,20.64360380,128,0,adaptive_v1,0,3,21.5321124837,16.072559002,-0.0142185850719,81,1,0.970969614546,0.0290303854541,268.973684,6.195546
321,312,41088,41.088000,19.10528791,128,0,adaptive_v1,0,3,21.2356488477,16.072559002,-0.0135789566039,82,1,0.971805948857,0.0281940511428,269.737156,6.195546
322,313,41216,41.216000,22.60277247,128,0,adaptive_v1,0,3,21.2356488477,16.072559002,-0.0135789566039,82,1,0.971359968133,0.0286400318665,270.499004,6.195546
323,314,41344,41.344000,16.66748095,128,0,adaptive_v1,0,3,21.2356488477,16.072559002,-0.0135789566039,82,1,0.973331234413,0.0266687655875,271.228617,6.195546
