attempted_iteration,successful_optimizer_steps,processed_nimg,processed_kimg,loss,grad_scale,step_skipped,schedule,stage,next_loop_cur_tick,loss_ema,loss_reference,correction,signal_updates,adaptive_active,r_over_t_mean,gap_mean,elapsed_sec,peak_vram_gb
148,139,18944,18.944000,26.56694293,128,0,sigmoid,0,2,,,0,0,0,0.985037795322,0.0149622046782,127.956493,6.195546
149,140,19072,19.072000,25.66540623,128,0,sigmoid,0,2,,,0,0,0,0.985349144328,0.0146508556715,128.682475,6.195546
150,141,19200,19.200000,24.18752027,128,0,sigmoid,0,2,,,0,0,0,0.985410481213,0.0145895187873,129.399720,6.195546
151,142,19328,19.328000,24.26663041,128,0,sigmoid,0,2,,,0,0,0,0.986044559817,0.0139554401833,130.123091,6.195546
152,143,19456,19.456000,25.71275425,128,0,sigmoid,0,2,,,0,0,0,0.985380117683,0.0146198823174,130.851665,6.195546
153,144,19584,19.584000,26.74964881,128,0,sigmoid,0,2,,,0,0,0,0.984702384635,0.0152976153647,131.572798,6.195546
154,145,19712,19.712000,23.72208858,128,0,sigmoid,0,2,,,0,0,0,0.986099549801,0.0139004501993,132.294316,6.195546
155,146,19840,19.840000,26.15099311,128,0,sigmoid,0,2,,,0,0,0,0.985221323739,0.0147786762608,133.024517,6.195546
156,147,19968,19.968000,24.63447976,128,0,sigmoid,0,2,,,0,0,0,0.985785769022,0.0142142309783,133.762654,6.195546
157,148,20096,20.096000,24.53787565,128,0,sigmoid,0,2,,,0,0,0,0.985542401604,0.0144575983958,134.506101,6.195546
158,149,20224,20.224000,25.91687775,128,0,sigmoid,0,2,,,0,0,0,0.985165154519,0.0148348454808,135.242223,6.195546
159,150,20352,20.352000,25.44870114,128,0,sigmoid,0,2,,,0,0,0,0.98546513404,0.0145348659599,135.962627,6.195546
160,151,20480,20.480000,24.28124356,128,0,sigmoid,0,2,,,0,0,0,0.985540247679,0.0144597523211,136.685836,6.195546
